time_sec,vibration_accel_g,fbg_strain_microstrain,ir_pyrometer_temp_c,current_phase_u_a,current_phase_v_a,current_phase_w_a,state_label
0.406937,8.8543,310.49,72.73,7.636,7.559,-15.152,Coupling Misalignment (2X Dominant)
0.407426,8.8598,307.90,72.77,5.123,9.555,-14.992,Coupling Misalignment (2X Dominant)
0.407914,8.8331,305.72,72.82,2.422,11.964,-14.281,Coupling Misalignment (2X Dominant)
0.408403,8.4540,303.62,72.76,-0.356,13.406,-12.900,Coupling Misalignment (2X Dominant)
0.408891,7.8213,298.72,72.75,-3.355,14.493,-11.302,Coupling Misalignment (2X Dominant)
0.409380,7.4354,292.11,72.76,-5.871,15.067,-9.229,Coupling Misalignment (2X Dominant)
0.409868,6.8457,284.29,72.79,-8.461,15.193,-6.756,Coupling Misalignment (2X Dominant)
0.410357,5.4435,277.91,72.68,-10.374,14.708,-4.277,Coupling Misalignment (2X Dominant)
0.410845,4.9719,268.47,72.76,-12.343,13.920,-1.520,Coupling Misalignment (2X Dominant)
0.411334,3.8750,259.60,72.85,-13.773,12.350,1.214,Coupling Misalignment (2X Dominant)
0.411822,2.6340,254.46,72.82,-14.617,10.699,4.069,Coupling Misalignment (2X Dominant)
0.412311,1.5775,245.48,72.82,-15.119,8.575,6.677,Coupling Misalignment (2X Dominant)
0.412799,0.4533,236.96,72.71,-15.216,6.050,9.124,Coupling Misalignment (2X Dominant)
0.413288,-0.4236,231.98,72.78,-14.542,3.452,11.061,Coupling Misalignment (2X Dominant)
0.413776,-1.3368,226.88,72.79,-13.508,0.546,12.783,Coupling Misalignment (2X Dominant)
0.414265,-1.9164,222.72,72.82,-12.133,-2.243,14.184,Coupling Misalignment (2X Dominant)
0.414753,-2.4224,221.12,72.86,-10.107,-4.842,14.929,Coupling Misalignment (2X Dominant)
0.415242,-2.4388,218.89,72.85,-7.796,-7.353,15.108,Coupling Misalignment (2X Dominant)
0.415730,-2.8981,221.72,72.77,-5.266,-9.912,15.110,Coupling Misalignment (2X Dominant)
0.416219,-3.0812,222.81,72.77,-2.702,-11.647,14.084,Coupling Misalignment (2X Dominant)
0.416707,-2.9257,224.45,72.87,0.348,-13.333,13.124,Coupling Misalignment (2X Dominant)
0.417196,-2.7664,230.95,72.78,3.002,-14.428,11.270,Coupling Misalignment (2X Dominant)
0.417684,-2.3205,236.46,72.75,5.694,-15.185,9.550,Coupling Misalignment (2X Dominant)
0.418173,-1.5075,240.51,72.79,8.215,-15.270,6.856,Coupling Misalignment (2X Dominant)
0.418661,-1.1858,251.51,72.87,10.305,-14.709,4.537,Coupling Misalignment (2X Dominant)
0.419150,-0.5559,260.98,72.75,12.286,-13.921,1.676,Coupling Misalignment (2X Dominant)
0.419638,0.1243,267.82,72.78,13.647,-12.611,-1.148,Coupling Misalignment (2X Dominant)
0.420127,0.7606,276.92,72.76,14.575,-10.808,-3.850,Coupling Misalignment (2X Dominant)
0.420616,1.7523,283.83,72.85,15.206,-8.605,-6.432,Coupling Misalignment (2X Dominant)
0.421104,2.1023,290.40,72.81,15.270,-6.175,-8.992,Coupling Misalignment (2X Dominant)
0.421593,2.4633,296.32,72.85,14.654,-3.582,-11.089,Coupling Misalignment (2X Dominant)
0.422081,2.8466,300.84,72.88,13.641,-0.699,-12.676,Coupling Misalignment (2X Dominant)
0.422570,3.0611,307.43,72.72,12.006,2.082,-14.214,Coupling Misalignment (2X Dominant)
0.423058,2.8865,309.75,72.76,10.000,4.752,-14.929,Coupling Misalignment (2X Dominant)
0.423547,2.6096,309.63,72.78,8.067,7.283,-14.891,Coupling Misalignment (2X Dominant)
0.424035,2.8377,307.12,72.80,5.613,9.664,-15.103,Coupling Misalignment (2X Dominant)
0.424524,2.2850,308.22,72.83,2.869,11.626,-14.195,Coupling Misalignment (2X Dominant)
0.425012,1.5253,303.25,72.78,-0.104,13.305,-13.187,Coupling Misalignment (2X Dominant)
0.425501,0.8570,299.87,72.77,-2.968,14.446,-11.453,Coupling Misalignment (2X Dominant)
0.425989,0.1620,292.06,72.85,-5.645,14.926,-9.424,Coupling Misalignment (2X Dominant)
0.426478,-1.3133,287.26,72.83,-8.205,15.083,-7.042,Coupling Misalignment (2X Dominant)
0.426966,-2.4770,279.50,72.82,-10.274,14.771,-4.598,Coupling Misalignment (2X Dominant)
0.427455,-3.1958,268.78,72.69,-11.983,14.087,-1.647,Coupling Misalignment (2X Dominant)
0.427943,-4.6903,265.41,72.86,-13.626,12.506,0.889,Coupling Misalignment (2X Dominant)
0.428432,-5.4165,254.92,72.81,-14.590,10.950,3.734,Coupling Misalignment (2X Dominant)
0.428920,-6.4343,247.17,72.79,-14.997,8.824,6.371,Coupling Misalignment (2X Dominant)
0.429409,-7.0807,240.87,72.76,-15.177,6.484,8.657,Coupling Misalignment (2X Dominant)
0.429897,-8.0125,233.75,72.77,-14.423,3.751,10.866,Coupling Misalignment (2X Dominant)
0.430386,-8.2099,228.87,72.76,-13.423,0.837,12.667,Coupling Misalignment (2X Dominant)
0.430874,-8.9445,222.90,72.70,-12.170,-1.919,13.937,Coupling Misalignment (2X Dominant)
0.431363,-8.7945,221.30,72.76,-10.338,-4.674,15.080,Coupling Misalignment (2X Dominant)
0.431851,-8.9943,217.83,72.72,-7.987,-7.188,15.107,Coupling Misalignment (2X Dominant)
0.432340,-8.4579,219.99,72.80,-5.595,-9.490,15.149,Coupling Misalignment (2X Dominant)
0.432829,-8.2613,223.65,72.74,-2.991,-11.605,14.449,Coupling Misalignment (2X Dominant)
0.433317,-7.3478,223.19,72.84,0.035,-12.970,13.209,Coupling Misalignment (2X Dominant)
0.433806,-6.1727,228.99,72.72,2.813,-14.434,11.523,Coupling Misalignment (2X Dominant)
0.434294,-5.3397,232.47,72.86,5.401,-14.868,9.540,Coupling Misalignment (2X Dominant)
0.434783,-3.9101,241.63,72.84,7.771,-15.078,7.247,Coupling Misalignment (2X Dominant)
0.435271,-2.8260,249.56,72.75,10.019,-14.786,4.555,Coupling Misalignment (2X Dominant)
0.435760,-1.5206,257.38,72.80,12.055,-14.122,1.908,Coupling Misalignment (2X Dominant)
0.436248,0.0538,264.39,72.76,13.489,-12.719,-0.933,Coupling Misalignment (2X Dominant)
0.436737,1.5816,270.72,72.83,14.541,-11.151,-3.417,Coupling Misalignment (2X Dominant)
0.437225,2.4764,279.71,72.89,15.221,-8.829,-6.136,Coupling Misalignment (2X Dominant)
0.437714,4.2854,290.08,72.86,15.224,-6.523,-8.556,Coupling Misalignment (2X Dominant)
0.438202,5.2055,296.20,72.77,14.808,-3.932,-10.721,Coupling Misalignment (2X Dominant)
0.438691,6.2260,300.61,72.81,13.595,-1.257,-12.543,Coupling Misalignment (2X Dominant)
0.439179,7.4724,305.30,72.88,12.220,1.413,-13.769,Coupling Misalignment (2X Dominant)
0.439668,8.3425,306.92,72.83,10.476,4.296,-14.861,Coupling Misalignment (2X Dominant)
0.440156,8.6216,311.30,72.85,8.239,7.101,-15.173,Coupling Misalignment (2X Dominant)
0.440645,8.5948,309.00,72.83,5.865,9.303,-14.980,Coupling Misalignment (2X Dominant)
0.441133,8.8005,309.00,72.80,3.077,11.364,-14.548,Coupling Misalignment (2X Dominant)
0.441622,8.7049,304.04,72.80,0.441,13.099,-12.980,Coupling Misalignment (2X Dominant)
0.442110,8.4771,301.23,72.74,-2.477,14.426,-11.712,Coupling Misalignment (2X Dominant)
0.442599,7.8849,297.53,72.76,-5.127,15.108,-9.728,Coupling Misalignment (2X Dominant)
0.443087,7.2936,288.45,72.75,-7.790,15.102,-7.316,Coupling Misalignment (2X Dominant)
0.443576,6.5504,283.22,72.78,-10.019,14.714,-4.797,Coupling Misalignment (2X Dominant)
0.444064,5.4663,273.18,72.80,-11.853,14.350,-2.166,Coupling Misalignment (2X Dominant)
0.444553,4.5483,265.23,72.79,-13.302,13.069,0.635,Coupling Misalignment (2X Dominant)
0.445042,3.2452,258.10,72.81,-14.455,11.154,3.242,Coupling Misalignment (2X Dominant)
0.445530,2.8835,251.30,72.83,-15.109,8.925,5.993,Coupling Misalignment (2X Dominant)
0.446019,1.2895,242.30,72.78,-15.025,6.759,8.552,Coupling Misalignment (2X Dominant)
0.446507,0.3323,236.66,72.84,-14.932,4.038,10.708,Coupling Misalignment (2X Dominant)
0.446996,-0.3442,231.53,72.86,-13.906,1.286,12.589,Coupling Misalignment (2X Dominant)
0.447484,-1.4511,224.63,72.82,-12.282,-1.409,13.837,Coupling Misalignment (2X Dominant)
0.447973,-2.2315,220.45,72.77,-10.517,-4.210,14.623,Coupling Misalignment (2X Dominant)
0.448461,-2.3194,219.99,72.85,-8.271,-6.963,15.281,Coupling Misalignment (2X Dominant)
0.448950,-2.6207,221.58,72.82,-5.856,-9.246,15.220,Coupling Misalignment (2X Dominant)
0.449438,-3.0069,220.20,72.83,-3.138,-11.206,14.557,Coupling Misalignment (2X Dominant)
0.449927,-2.6629,224.99,72.88,-0.501,-12.898,13.352,Coupling Misalignment (2X Dominant)
0.450415,-2.8506,227.43,72.84,2.427,-14.161,11.922,Coupling Misalignment (2X Dominant)
0.450904,-2.3228,235.06,72.88,5.179,-14.853,10.210,Coupling Misalignment (2X Dominant)
0.451392,-1.7572,241.93,72.79,7.739,-15.236,7.595,Coupling Misalignment (2X Dominant)
0.451881,-1.4913,247.62,72.78,10.098,-14.922,4.911,Coupling Misalignment (2X Dominant)
0.452369,-0.7977,252.17,72.86,11.867,-14.511,2.273,Coupling Misalignment (2X Dominant)
0.452858,-0.0195,259.38,72.75,13.414,-12.973,-0.396,Coupling Misalignment (2X Dominant)
0.453346,0.3772,270.56,72.89,14.327,-11.169,-3.394,Coupling Misalignment (2X Dominant)
0.453835,0.9412,279.61,72.87,15.028,-9.222,-5.881,Coupling Misalignment (2X Dominant)
0.454323,1.9715,286.70,72.80,15.154,-6.856,-8.326,Coupling Misalignment (2X Dominant)
0.454812,2.2848,292.11,72.86,14.858,-4.310,-10.393,Coupling Misalignment (2X Dominant)
0.455300,2.5320,297.14,72.83,13.771,-1.359,-12.242,Coupling Misalignment (2X Dominant)
0.455789,2.9304,304.85,72.74,12.524,1.391,-13.694,Coupling Misalignment (2X Dominant)
0.456277,3.1424,309.49,72.76,10.636,4.168,-14.938,Coupling Misalignment (2X Dominant)
0.456766,2.6943,308.56,72.81,8.450,6.525,-15.074,Coupling Misalignment (2X Dominant)
0.457255,2.9507,310.99,72.81,6.038,9.067,-15.026,Coupling Misalignment (2X Dominant)
0.457743,2.5200,312.25,72.87,3.316,11.134,-14.491,Coupling Misalignment (2X Dominant)
0.458232,2.2374,306.55,72.82,0.540,12.834,-13.618,Coupling Misalignment (2X Dominant)
0.458720,1.1801,302.83,72.74,-2.379,14.066,-11.997,Coupling Misalignment (2X Dominant)
0.459209,0.6840,298.70,72.77,-4.950,14.881,-10.108,Coupling Misalignment (2X Dominant)
0.459697,-0.5256,291.58,72.84,-7.523,15.284,-7.926,Coupling Misalignment (2X Dominant)
0.460186,-1.4965,286.51,72.71,-9.824,14.777,-5.197,Coupling Misalignment (2X Dominant)
0.460674,-2.5273,276.75,72.73,-11.697,14.409,-2.572,Coupling Misalignment (2X Dominant)
0.461163,-3.2418,269.11,72.78,-13.243,13.062,0.558,Coupling Misalignment (2X Dominant)
0.461651,-4.9681,259.20,72.85,-14.405,11.351,3.057,Coupling Misalignment (2X Dominant)
0.462140,-5.6283,252.56,72.79,-14.960,9.403,5.877,Coupling Misalignment (2X Dominant)
0.462628,-6.6390,243.96,72.82,-15.125,6.810,8.070,Coupling Misalignment (2X Dominant)
0.463117,-7.4537,238.56,72.80,-14.820,4.296,10.376,Coupling Misalignment (2X Dominant)
0.463605,-7.9831,230.03,72.79,-13.946,1.610,12.287,Coupling Misalignment (2X Dominant)
0.464094,-8.3563,228.18,72.77,-12.507,-1.036,13.620,Coupling Misalignment (2X Dominant)
0.464582,-8.7547,222.21,72.84,-10.695,-3.933,14.638,Coupling Misalignment (2X Dominant)
0.465071,-8.6888,223.03,72.74,-8.463,-6.506,15.132,Coupling Misalignment (2X Dominant)
0.465559,-8.8440,221.65,72.79,-6.043,-9.011,15.091,Coupling Misalignment (2X Dominant)
0.466048,-8.4429,221.26,72.86,-3.568,-11.001,14.749,Coupling Misalignment (2X Dominant)
0.466536,-8.0591,220.87,72.76,-0.756,-12.607,13.559,Coupling Misalignment (2X Dominant)
0.467025,-6.6861,225.47,72.72,2.114,-13.967,12.068,Coupling Misalignment (2X Dominant)
0.467513,-6.1595,229.95,72.69,4.877,-14.892,10.167,Coupling Misalignment (2X Dominant)
0.468002,-5.0604,236.03,72.83,7.426,-15.129,7.926,Coupling Misalignment (2X Dominant)
0.468490,-3.6262,245.72,72.84,9.640,-14.938,5.341,Coupling Misalignment (2X Dominant)
0.468979,-2.1731,251.22,72.78,11.509,-14.238,2.621,Coupling Misalignment (2X Dominant)
0.469468,-1.1161,258.64,72.74,13.129,-12.986,-0.116,Coupling Misalignment (2X Dominant)
0.469956,0.7027,266.75,72.79,14.403,-11.352,-2.798,Coupling Misalignment (2X Dominant)
0.470445,1.8353,275.14,72.86,15.071,-9.454,-5.483,Coupling Misalignment (2X Dominant)
0.470933,3.5620,284.19,72.74,15.079,-7.036,-8.114,Coupling Misalignment (2X Dominant)
0.471422,4.4605,288.74,72.85,14.832,-4.557,-10.232,Coupling Misalignment (2X Dominant)
0.471910,5.8875,297.11,72.72,14.028,-1.877,-12.200,Coupling Misalignment (2X Dominant)
0.472399,6.7696,302.72,72.74,12.514,0.983,-13.636,Coupling Misalignment (2X Dominant)
0.472887,7.3799,304.11,72.81,10.977,3.763,-14.685,Coupling Misalignment (2X Dominant)
0.473376,7.9697,307.10,72.85,8.699,6.237,-15.158,Coupling Misalignment (2X Dominant)
0.473864,8.5418,309.89,72.87,6.437,8.905,-14.997,Coupling Misalignment (2X Dominant)
0.474353,9.1089,311.32,72.85,3.619,10.661,-14.601,Coupling Misalignment (2X Dominant)
0.474841,8.5234,309.19,72.88,0.807,12.957,-13.581,Coupling Misalignment (2X Dominant)
0.475330,8.7682,303.75,72.81,-1.931,14.155,-12.264,Coupling Misalignment (2X Dominant)
0.475818,8.3401,301.59,72.77,-4.624,14.824,-10.266,Coupling Misalignment (2X Dominant)
0.476307,7.3618,293.76,72.86,-7.228,15.194,-8.028,Coupling Misalignment (2X Dominant)
0.476795,6.7881,287.02,72.87,-9.542,15.052,-5.585,Coupling Misalignment (2X Dominant)
0.477284,5.9066,280.06,72.85,-11.496,14.284,-2.812,Coupling Misalignment (2X Dominant)
0.477772,5.0968,272.98,72.83,-13.165,13.198,-0.074,Coupling Misalignment (2X Dominant)
0.478261,4.3344,263.04,72.87,-14.329,11.555,2.761,Coupling Misalignment (2X Dominant)
0.478749,3.1813,255.13,72.82,-15.183,9.559,5.456,Coupling Misalignment (2X Dominant)
0.479238,1.8248,246.26,72.80,-15.155,7.262,7.855,Coupling Misalignment (2X Dominant)
0.479726,0.7013,240.91,72.84,-14.872,4.543,10.149,Coupling Misalignment (2X Dominant)
0.480215,-0.4024,235.15,72.82,-13.867,1.950,12.090,Coupling Misalignment (2X Dominant)
0.480703,-1.0238,229.80,72.84,-12.814,-0.831,13.685,Coupling Misalignment (2X Dominant)
0.481192,-1.8599,222.76,72.79,-11.161,-3.599,14.618,Coupling Misalignment (2X Dominant)
0.481681,-2.2745,221.09,72.85,-8.808,-6.276,15.059,Coupling Misalignment (2X Dominant)
0.482169,-2.6949,221.64,72.84,-6.425,-8.572,15.185,Coupling Misalignment (2X Dominant)
0.482658,-3.0513,220.52,72.81,-3.932,-10.859,14.825,Coupling Misalignment (2X Dominant)
0.483146,-3.1390,221.87,72.76,-1.225,-12.572,13.759,Coupling Misalignment (2X Dominant)
0.483635,-3.1141,224.87,72.86,1.876,-13.810,12.272,Coupling Misalignment (2X Dominant)
0.484123,-2.8508,229.88,72.74,4.600,-14.822,10.427,Coupling Misalignment (2X Dominant)
0.484612,-2.0957,235.13,72.75,6.796,-15.165,8.286,Coupling Misalignment (2X Dominant)
0.485100,-1.7966,240.67,72.81,9.346,-15.056,5.761,Coupling Misalignment (2X Dominant)
0.485589,-1.2191,249.78,72.67,11.588,-14.273,3.031,Coupling Misalignment (2X Dominant)
0.486077,-0.4846,255.18,72.88,13.018,-13.285,0.301,Coupling Misalignment (2X Dominant)
0.486566,0.1688,266.39,72.80,14.218,-11.546,-2.700,Coupling Misalignment (2X Dominant)
0.487054,0.9409,271.92,72.88,14.958,-9.705,-5.441,Coupling Misalignment (2X Dominant)
0.487543,1.4143,281.58,72.89,15.086,-7.473,-7.795,Coupling Misalignment (2X Dominant)
0.488031,1.9161,288.11,72.79,14.726,-4.761,-10.060,Coupling Misalignment (2X Dominant)
0.488520,2.2445,294.35,72.87,14.196,-2.139,-12.037,Coupling Misalignment (2X Dominant)
0.489008,2.5692,302.17,72.75,12.624,0.746,-13.410,Coupling Misalignment (2X Dominant)
0.489497,3.1445,305.86,72.82,11.117,3.180,-14.732,Coupling Misalignment (2X Dominant)
0.489985,3.0261,307.99,72.78,9.091,6.106,-15.161,Coupling Misalignment (2X Dominant)
0.490474,2.6923,311.81,72.83,6.462,8.505,-15.207,Coupling Misalignment (2X Dominant)
0.490962,2.2927,311.06,72.84,3.896,10.602,-14.860,Coupling Misalignment (2X Dominant)
0.491451,2.7205,307.59,72.79,1.356,12.447,-13.588,Coupling Misalignment (2X Dominant)
0.491939,1.5139,303.05,72.83,-1.507,13.817,-12.450,Coupling Misalignment (2X Dominant)
0.492428,0.8482,301.75,72.85,-4.364,14.772,-10.533,Coupling Misalignment (2X Dominant)
0.492916,0.3791,297.91,72.81,-6.779,15.042,-8.189,Coupling Misalignment (2X Dominant)
0.493405,-1.0620,290.57,72.93,-9.143,15.100,-5.741,Coupling Misalignment (2X Dominant)
0.493894,-1.7411,284.49,72.79,-11.287,14.584,-3.245,Coupling Misalignment (2X Dominant)
0.494382,-2.5512,274.05,72.88,-13.071,13.367,-0.289,Coupling Misalignment (2X Dominant)
0.494871,-3.5683,266.48,72.86,-14.251,11.859,2.460,Coupling Misalignment (2X Dominant)
0.495359,-5.1278,258.30,72.71,-14.929,9.929,5.371,Coupling Misalignment (2X Dominant)
0.495848,-6.0246,250.71,72.87,-15.219,7.653,7.711,Coupling Misalignment (2X Dominant)
0.496336,-6.9880,243.84,72.85,-14.834,5.171,9.930,Coupling Misalignment (2X Dominant)
0.496825,-7.6699,238.11,72.81,-14.304,2.220,11.795,Coupling Misalignment (2X Dominant)
0.497313,-8.0072,232.56,72.82,-13.045,-0.593,13.342,Coupling Misalignment (2X Dominant)
0.497802,-8.9664,227.71,72.82,-11.186,-3.216,14.415,Coupling Misalignment (2X Dominant)
0.498290,-8.7773,223.17,72.87,-9.182,-5.885,15.226,Coupling Misalignment (2X Dominant)
0.498779,-8.9544,220.05,72.78,-6.816,-8.338,15.171,Coupling Misalignment (2X Dominant)
0.499267,-8.4320,220.31,72.88,-4.323,-10.403,14.794,Coupling Misalignment (2X Dominant)
0.499756,-8.0152,221.90,72.75,-1.396,-12.408,13.958,Coupling Misalignment (2X Dominant)
0.500244,-7.7216,223.81,72.71,1.392,-13.764,12.173,Coupling Misalignment (2X Dominant)
0.500733,-6.8270,226.48,72.83,4.211,-14.835,10.719,Coupling Misalignment (2X Dominant)
0.501221,-5.6134,232.19,72.86,6.761,-14.956,8.421,Coupling Misalignment (2X Dominant)
0.501710,-4.4300,240.03,72.79,9.120,-15.123,5.999,Coupling Misalignment (2X Dominant)
0.502198,-3.8333,245.81,72.69,11.321,-14.529,3.211,Coupling Misalignment (2X Dominant)
0.502687,-1.7843,253.88,72.73,12.764,-13.451,0.445,Coupling Misalignment (2X Dominant)
0.503175,-0.2039,261.87,72.82,14.205,-11.946,-2.221,Coupling Misalignment (2X Dominant)
0.503664,0.9613,269.11,72.80,14.761,-10.017,-4.745,Coupling Misalignment (2X Dominant)
0.504152,2.5191,278.02,72.86,15.116,-7.723,-7.429,Coupling Misalignment (2X Dominant)
0.504641,3.9417,285.28,72.80,14.836,-5.274,-9.693,Coupling Misalignment (2X Dominant)
0.505129,4.9891,291.91,72.76,14.288,-2.510,-11.798,Coupling Misalignment (2X Dominant)
0.505618,6.2358,297.45,72.82,12.975,0.553,-13.399,Coupling Misalignment (2X Dominant)
0.506106,7.0441,303.46,72.85,11.312,3.208,-14.526,Coupling Misalignment (2X Dominant)
0.506595,7.8164,307.89,72.87,9.153,5.898,-15.117,Coupling Misalignment (2X Dominant)
0.507084,8.2786,310.66,72.79,6.870,8.397,-15.384,Coupling Misalignment (2X Dominant)
0.507572,8.8163,308.33,72.80,4.226,10.657,-14.849,Coupling Misalignment (2X Dominant)
0.508061,9.3114,311.11,72.84,1.599,12.137,-13.930,Coupling Misalignment (2X Dominant)
0.508549,8.6888,307.24,72.76,-1.334,13.615,-12.520,Coupling Misalignment (2X Dominant)
0.509038,8.7186,301.85,72.84,-3.855,14.616,-10.695,Coupling Misalignment (2X Dominant)
0.509526,8.1904,297.75,72.79,-6.775,15.112,-8.515,Coupling Misalignment (2X Dominant)
0.510015,7.7771,289.91,72.80,-9.083,15.078,-6.107,Coupling Misalignment (2X Dominant)
0.510503,7.0205,283.23,72.80,-10.925,14.501,-3.511,Coupling Misalignment (2X Dominant)
0.510992,5.5879,279.59,72.81,-12.852,13.514,-0.880,Coupling Misalignment (2X Dominant)
0.511480,4.6541,268.61,72.90,-14.222,11.986,2.051,Coupling Misalignment (2X Dominant)
0.511969,3.6069,261.88,72.78,-14.874,9.995,4.732,Coupling Misalignment (2X Dominant)
0.512457,2.5371,253.01,72.78,-15.246,7.594,7.434,Coupling Misalignment (2X Dominant)
0.512946,1.4935,245.46,72.87,-15.069,5.192,9.786,Coupling Misalignment (2X Dominant)
0.513434,0.6318,238.84,72.82,-14.376,2.537,11.768,Coupling Misalignment (2X Dominant)
0.513923,-0.5377,229.73,72.84,-12.788,-0.219,13.335,Coupling Misalignment (2X Dominant)
0.514411,-1.3306,228.75,72.75,-11.447,-3.087,14.383,Coupling Misalignment (2X Dominant)
0.514900,-2.0357,223.25,72.81,-9.585,-5.703,14.994,Coupling Misalignment (2X Dominant)
0.515388,-2.3183,220.35,72.84,-6.895,-8.255,15.112,Coupling Misalignment (2X Dominant)
0.515877,-2.8066,220.57,72.77,-4.398,-10.367,14.663,Coupling Misalignment (2X Dominant)
0.516365,-3.0508,219.71,72.83,-1.799,-12.325,14.039,Coupling Misalignment (2X Dominant)
0.516854,-3.2112,222.86,72.79,0.979,-13.752,12.577,Coupling Misalignment (2X Dominant)
0.517342,-3.2419,225.87,72.77,3.898,-14.785,10.699,Coupling Misalignment (2X Dominant)
0.517831,-2.3230,231.68,72.85,6.435,-15.161,8.603,Coupling Misalignment (2X Dominant)
0.518319,-2.3030,236.46,72.86,8.677,-15.211,6.168,Coupling Misalignment (2X Dominant)
0.518808,-1.1892,242.32,72.81,11.159,-14.502,3.616,Coupling Misalignment (2X Dominant)
0.519297,-0.9791,251.55,72.82,12.676,-13.526,0.954,Coupling Misalignment (2X Dominant)
0.519785,-0.1160,258.81,72.87,14.178,-12.089,-1.981,Coupling Misalignment (2X Dominant)
0.520274,0.3916,265.16,72.78,14.991,-10.268,-4.899,Coupling Misalignment (2X Dominant)
0.520762,0.8903,275.72,72.82,15.094,-7.913,-7.263,Coupling Misalignment (2X Dominant)
0.521251,1.3637,282.62,72.78,15.116,-5.375,-9.584,Coupling Misalignment (2X Dominant)
0.521739,1.8412,290.86,72.75,14.257,-2.739,-11.592,Coupling Misalignment (2X Dominant)
0.522228,2.7147,295.75,72.78,12.961,0.191,-13.242,Coupling Misalignment (2X Dominant)
0.522716,2.8748,300.59,72.74,11.486,2.860,-14.321,Coupling Misalignment (2X Dominant)
0.523205,3.1331,307.49,72.82,9.560,5.593,-15.015,Coupling Misalignment (2X Dominant)
0.523693,3.2032,309.74,72.76,7.143,8.017,-15.195,Coupling Misalignment (2X Dominant)
0.524182,2.9755,309.92,72.73,4.584,10.302,-14.808,Coupling Misalignment (2X Dominant)
0.524670,2.5048,310.16,72.84,1.999,12.040,-14.047,Coupling Misalignment (2X Dominant)
0.525159,2.3310,308.82,72.83,-0.899,13.549,-12.734,Coupling Misalignment (2X Dominant)
0.525647,1.4622,304.61,72.78,-3.757,14.645,-10.799,Coupling Misalignment (2X Dominant)
0.526136,0.7530,298.63,72.84,-6.241,15.165,-8.764,Coupling Misalignment (2X Dominant)
0.526624,-0.0079,294.73,72.76,-8.717,15.191,-6.321,Coupling Misalignment (2X Dominant)
0.527113,-1.1428,288.88,72.78,-11.119,14.747,-3.648,Coupling Misalignment (2X Dominant)
0.527601,-2.5379,280.94,72.82,-12.587,13.497,-0.958,Coupling Misalignment (2X Dominant)
0.528090,-3.0404,272.35,72.85,-13.926,12.083,1.877,Coupling Misalignment (2X Dominant)
0.528578,-4.0681,264.75,72.78,-14.826,10.332,4.361,Coupling Misalignment (2X Dominant)
0.529067,-5.7167,255.64,72.77,-15.100,8.017,7.120,Coupling Misalignment (2X Dominant)
0.529555,-6.5165,249.29,72.85,-15.104,5.934,9.423,Coupling Misalignment (2X Dominant)
0.530044,-6.7530,242.36,72.83,-14.343,2.965,11.631,Coupling Misalignment (2X Dominant)
0.530532,-7.8233,232.69,72.81,-13.386,0.124,13.190,Coupling Misalignment (2X Dominant)
0.531021,-8.4160,230.13,72.86,-11.594,-2.705,14.225,Coupling Misalignment (2X Dominant)
0.531510,-8.8618,227.22,72.90,-9.451,-5.397,15.033,Coupling Misalignment (2X Dominant)
0.531998,-9.1386,222.26,72.82,-7.432,-7.861,15.214,Coupling Misalignment (2X Dominant)
0.532487,-8.9129,221.35,72.77,-4.846,-10.102,14.929,Coupling Misalignment (2X Dominant)
0.532975,-8.4019,219.43,72.82,-2.118,-12.066,13.965,Coupling Misalignment (2X Dominant)
0.533464,-8.1064,221.14,72.76,0.759,-13.548,12.811,Coupling Misalignment (2X Dominant)
0.533952,-7.2804,224.47,72.86,3.407,-14.429,11.027,Coupling Misalignment (2X Dominant)
0.534441,-6.1569,228.56,72.76,6.205,-14.976,8.980,Coupling Misalignment (2X Dominant)
0.534929,-5.5633,232.99,72.79,8.687,-15.129,6.479,Coupling Misalignment (2X Dominant)
0.535418,-4.1801,240.89,72.76,10.806,-14.815,3.870,Coupling Misalignment (2X Dominant)
0.535906,-2.7208,249.44,72.81,12.361,-13.657,1.290,Coupling Misalignment (2X Dominant)
0.536395,-1.7114,254.77,72.81,13.999,-12.122,-1.727,Coupling Misalignment (2X Dominant)
0.536883,-0.0517,264.72,72.84,14.885,-10.292,-4.460,Coupling Misalignment (2X Dominant)
0.537372,1.7270,272.88,72.81,15.265,-8.154,-6.960,Coupling Misalignment (2X Dominant)
0.537860,2.6883,280.27,72.80,15.097,-5.605,-9.390,Coupling Misalignment (2X Dominant)
0.538349,4.3003,288.65,72.77,14.450,-3.068,-11.443,Coupling Misalignment (2X Dominant)
0.538837,5.2802,295.18,72.79,13.412,-0.233,-13.003,Coupling Misalignment (2X Dominant)
0.539326,6.7501,299.90,72.73,11.931,2.424,-14.382,Coupling Misalignment (2X Dominant)
0.539814,6.9754,306.10,72.87,9.677,5.225,-15.069,Coupling Misalignment (2X Dominant)
0.540303,8.0423,308.65,72.80,7.583,7.857,-14.994,Coupling Misalignment (2X Dominant)
0.540791,8.2527,311.57,72.88,4.916,9.932,-14.870,Coupling Misalignment (2X Dominant)
0.541280,8.7119,309.83,72.79,2.195,11.834,-14.203,Coupling Misalignment (2X Dominant)
0.541768,8.7956,308.24,72.70,-0.737,13.455,-12.821,Coupling Misalignment (2X Dominant)
0.542257,8.7531,305.64,72.78,-3.383,14.494,-11.105,Coupling Misalignment (2X Dominant)
